Sample,Elapsed_s,X_m,Y_m,Heading_deg,Command_X,Command_Y,Command_Z,LidarLocalizationValid
223,28.90600000001723,2.116944062338236,-0.04110425610224428,90.3800048828125,0.0,0.25,0.0,True
224,29.07799999997951,2.1168709123491047,-0.04170375314836362,90.36000442504883,0.0,0.25,0.0,True
225,29.18699999997625,2.1159899463182286,-0.05009840166541184,90.16000366210938,0.0,0.25,0.0,True
226,29.32799999997951,2.115049762200581,-0.07073248564020104,90.37000274658203,0.0,0.25,0.0,True
227,29.43699999997625,2.1148389068921944,-0.08225056705858362,90.35000228881836,0.0,0.25,0.0,True
228,29.57799999997951,2.114323247048706,-0.09544594464780472,90.45000457763672,0.0,0.25,0.0,True
229,29.73399999999674,2.113786622219606,-0.11860069857992342,90.50000381469727,0.0,0.25,0.0,True
230,29.875,2.113007380049175,-0.1409122308997792,90.58000183105469,0.0,0.25,0.0,True
231,30.07799999997951,2.1125209252918773,-0.15374657098237482,90.67000198364258,0.0,0.25,0.0,True
232,30.23399999999674,2.1118623136430834,-0.17689840636821233,90.87000274658203,0.0,0.25,0.0,True
233,30.35899999999674,2.110868616577457,-0.19164376223727816,90.92000198364258,0.0,0.25,0.0,True
234,30.5,2.1101046936660666,-0.21551215353693567,91.00000381469727,0.0,0.25,0.0,True
235,30.60899999999674,2.1099762823721284,-0.22667087598251232,90.96000289916992,0.0,0.25,0.0,True
236,30.73399999999674,2.110268596076329,-0.23879589244969546,90.85000228881836,0.0,0.25,0.0,True
237,30.84299999999348,2.10988401338502,-0.2513909643443389,90.78000259399414,0.0,0.25,0.0,True
238,30.96799999999348,2.10952221650523,-0.2625462231153266,90.80000305175781,0.0,0.25,0.0,True
239,31.10899999999674,2.1085464073982076,-0.2864124638381497,90.82000350952148,0.0,0.25,0.0,True
240,31.23399999999674,2.1081559089550344,-0.2980467948268858,90.95000457763672,0.0,0.25,0.0,True
241,31.34299999999348,2.107680336110822,-0.30955955389005396,91.00000381469727,0.0,0.25,0.0,True
242,31.45299999997951,2.1074768371288615,-0.32131695428382157,90.93000411987305,0.0,0.25,0.0,True
243,31.57799999997951,2.107652259372748,-0.3331998642140448,90.80000305175781,0.0,0.25,0.0,True
244,31.71799999999348,2.107784152081502,-0.35576200549136433,90.6300048828125,0.0,0.25,0.0,True
245,31.875,2.1079326016527236,-0.3687228632135749,90.56000518798828,0.0,0.25,0.0,True
246,32.01500000001397,2.106846068420794,-0.3924711328688796,90.67000198364258,0.0,0.25,0.0,True
247,32.15600000001723,2.106353397230461,-0.4045851617944546,90.54000473022461,0.0,0.25,0.0,True
248,32.31199999997625,2.1057938246049748,-0.42809817785356624,90.75000381469727,0.0,0.25,0.0,True
249,32.48399999999674,2.1052791975044776,-0.43997112998487614,90.83000183105469,0.0,0.25,0.0,True
250,32.65600000001723,2.1045917687215074,-0.463841981969816,90.84000396728516,0.0,0.25,0.0,True
251,32.78100000001723,2.1042735831571644,-0.47559759355626147,90.90000534057617,0.0,0.25,0.0,True
252,32.89000000001397,2.104058173394865,-0.49959539157902594,90.86000442504883,0.0,0.25,0.0,True
253,33.0,2.103458596150911,-0.5118268246962585,90.8900032043457,0.0,0.25,0.0,True
254,33.10899999999674,2.1029851682157243,-0.5240596853085429,90.96000289916992,0.0,0.25,0.0,True
255,33.23399999999674,2.1025990442573335,-0.5354542074126643,90.8900032043457,0.0,0.25,0.0,True
256,33.32799999997951,2.1025624874824578,-0.5469742258319564,90.84000396728516,0.0,0.25,0.0,True
257,33.48399999999674,2.102535578254049,-0.5587340584518656,90.74000549316406,0.0,0.25,0.0,True
258,33.67099999997299,2.1024805507039863,-0.5799734189174551,90.76000213623047,0.0,0.25,0.0,True
259,33.84299999999348,2.101057851070904,-0.6055136770066829,90.94000244140625,0.0,0.25,0.0,True
260,33.95299999997951,2.1008654998623637,-0.6165514239998993,91.05000305175781,0.0,0.25,0.0,True
